id,Title,Year,Type,smoking,cigarette-smoking,pipe-smoking,cigar-smoking,Plot,Rating,Awards
tt0871426,Baby Mama,2008,movie,False,True,False,False,"A successful, single businesswoman who dreams of having a baby discovers she is infertile and hires a working class woman to be her unlikely surrogate.",6.0,1 win & 5 nominations.
tt1300851,The Boondock Saints II: All Saints Day,2009,movie,False,True,False,False,"The MacManus brothers are living a quiet life in Ireland with their father, but when they learn that their beloved priest has been killed by mob forces, they go back to Boston to bring justice to those responsible and avenge the priest.",6.3,N/A
tt0119807,Nothing to Lose,1997,movie,False,True,False,False,"Nick's wife's in bed with his boss. He later gets a gun to his head by a carjacker but steps on the gas pedal. They end up friends after adventures together - holdups, burglary, reckless driving, revenge etc. Twists follow.",6.7,1 win.
tt0074452,The Eagle Has Landed,1976,movie,False,True,False,True,A German plot to kidnap Sir Winston Churchill unfolds at the height of World War II.,6.9,N/A
tt0405508,Rang De Basanti,2006,movie,False,True,False,False,"The story of six young Indians who assist an English woman to film a documentary on the freedom fighters from their past, and the events that lead them to relive the long-forgotten saga of freedom.",8.2,Nominated for 1 BAFTA Film Award. Another 37 wins & 29 nominations.
tt2261331,Black Sea,2014,movie,False,True,False,False,"In order to make good with his former employers, a submarine captain takes a job with a shadowy backer to search the depths of the Black Sea for a submarine rumored to be loaded with gold.",6.4,N/A
tt2479800,Palo Alto,2013,movie,False,True,False,False,The life and struggles of a group of adolescents living in Palo Alto.,6.2,4 nominations.
tt2265398,Drinking Buddies,2013,movie,False,True,False,False,Luke and Kate are coworkers at a brewery who spend their nights drinking and flirting heavily. One weekend away together with their significant others proves who really belongs together and who doesn't.,6.1,1 win & 4 nominations.
tt0046438,Tokyo Story,1953,movie,False,True,False,False,"An old couple visit their children and grandchildren in the city, but receive little attention.",8.2,3 wins.
tt0051327,Wanted: Dead or Alive,1958–1961,series,False,True,False,False,A Civil War veteran with a sawed-off rifle as a holstered weapon makes a living as a bounty hunter in the Wild West of the 1870s.,8.1,N/A
tt0080117,The Wanderers,1979,movie,False,True,False,False,"The Wanderers is a teenage, Italian gang in Bronx, NYC, 1963. They have their confrontations with other gangs. Drugs and weapons are uncool. Adult life awaits them.",7.4,1 nomination.
tt0100828,The Two Jakes,1990,movie,False,True,False,True,"The sequel to Chinatown (1974) finds J.J. ""Jake"" Gittes investigating adultery and murder, and the money that comes from oil.",6.2,N/A
tt0073631,Rollerball,1975,movie,False,True,False,True,"In a corporate-controlled future, an ultra-violent sport known as Rollerball represents the world, and one of its powerful athletes is out to defy those who want him out of the game.",6.6,Won 1 BAFTA Film Award. Another 3 wins & 5 nominations.
tt0085210,Bad Boys,1983,movie,False,True,False,False,Chicago crime kid Mick O'Brien is sent to reform school after accidentally killing a rival's kid brother.,7.2,1 win.
tt0401711,"Paris, je t'aime",2006,movie,False,True,False,False,"Through the neighborhoods of Paris, love is veiled, revealed, imitated, sucked dry, reinvented and awakened.",7.2,3 wins & 2 nominations.
tt6474040,Stockholm,2018,movie,False,True,False,False,Based on the absurd but true 1973 bank heist and hostage crisis in Stockholm that was documented in the New Yorker as the origins of the 'Stockholm Syndrome'.,6.1,5 wins & 7 nominations.
tt0100485,Revenge,1990,movie,False,True,False,True,"A retired US Navy pilot comes to Mexico, where he falls in love with the wife of a powerful businessman. The consequences will be cruel and unforeseen.",6.2,N/A
tt0466909,The Omen,2006,movie,False,True,False,False,An American official realizes that his young son may literally be the Devil incarnate.,5.5,1 win & 6 nominations.
tt0065088,"They Shoot Horses, Don't They?",1969,movie,False,True,False,False,The lives of a disparate group of contestants intertwine in an inhumanely grueling dance marathon.,7.9,Won 1 Oscar. Another 9 wins & 24 nominations.
tt0133189,SLC Punk!,1998,movie,False,True,False,False,In the early 1980s Stevo and Heroin Bob are the only two dedicated punks in conservative Salt Lake City.,7.5,2 wins & 6 nominations.
tt0367631,D.E.B.S.,2004,movie,False,True,False,False,"Plaid-skirted schoolgirls are groomed by a secret government agency to become the newest members of the elite national-defense group, D.E.B.S.",5.3,1 win & 2 nominations.
tt0038109,Spellbound,1945,movie,False,True,False,True,A psychiatrist protects the identity of an amnesia patient accused of murder while attempting to recover his memory.,7.6,Won 1 Oscar. Another 1 win & 6 nominations.
tt1053424,Repo Men,2010,movie,False,True,False,False,"Set in the near future when artificial organs can be bought on credit, it revolves around a man who struggles to make the payments on a heart he has purchased. He must therefore go on the run before said ticker is repossessed.",6.3,2 nominations.
tt3294200,The Falling,2014,movie,False,True,False,False,"It's 1969 at a strict English girls' school where charismatic Abbie and intense and troubled Lydia are best friends. After a tragedy occurs at the school, a mysterious fainting epidemic breaks out threatening the stability of all involved.",5.4,3 wins & 5 nominations.
tt4285496,Embrace of the Serpent,2015,movie,False,True,True,False,"The story of the relationship between Karamakate, an Amazonian shaman and last survivor of his people, and two scientists who work together over the course of forty years to search the Amazon for a sacred healing plant.",7.9,Nominated for 1 Oscar. Another 46 wins & 31 nominations.
tt0073580,The Passenger,1975,movie,False,True,False,False,"A frustrated war correspondent, unable to find the war he's been asked to cover, takes the risky path of coopting the identity of a dead arms dealer acquaintance.",7.6,5 wins & 1 nomination.
tt0082766,Mommie Dearest,1981,movie,False,True,True,False,"The abusive and traumatic adoptive upbringing of Christina Crawford at the hands of her mother, screen queen Joan Crawford, is depicted.",6.7,9 wins & 11 nominations.
tt0090021,Silver Bullet,1985,movie,False,True,False,False,"A werewolf terrorizes a small city where lives the paralytic Marty Coslaw, his uncle, and his sister, the story's narrator.",6.4,1 nomination.
tt1649444,[REC] 3: Genesis,2012,movie,False,True,False,False,A couple's wedding day turns horrific as some of the guests start showing signs of a strange illness.,5.0,2 wins & 8 nominations.
tt0058586,A Shot in the Dark,1964,movie,False,True,False,True,Inspector Jacques Clouseau investigates the murder of Mr. Benjamin Ballon's driver at a country estate.,7.5,Nominated for 1 BAFTA Film Award. Another 2 nominations.
tt0097322,The Fabulous Baker Boys,1989,movie,False,True,False,False,"The lives of two struggling musicians, who happen to be brothers, inevitably change when they team up with a beautiful, up-and-coming singer.",6.8,Nominated for 4 Oscars. Another 14 wins & 13 nominations.
tt0031679,Mr. Smith Goes to Washington,1939,movie,False,True,False,True,"A naive man is appointed to fill a vacancy in the United States Senate. His plans promptly collide with political corruption, but he doesn't back down.",8.1,Won 1 Oscar. Another 5 wins & 16 nominations.
tt1410063,The Flowers of War,2011,movie,False,True,False,False,"An American finds refuge during the 1937 Japanese invasion of Nanking in a church with a group of women. Posing as a priest, he attempts to lead the women to safety.",7.6,Nominated for 1 Golden Globe. Another 14 wins & 15 nominations.
tt0102960,Sometimes They Come Back,1991,movie,False,True,False,False,"A man and his family return to his hometown, where he is then harassed by teenagers that died when he was a kid.",5.8,1 nomination.
tt8963708,And Then We Danced,2019,movie,False,True,False,False,"A passionate coming-of-age tale set amidst the conservative confines of modern Tbilisi, the film follows Merab, a competitive dancer who is thrown off balance by the arrival of Irakli, a fellow male dancer with a rebellious streak.",7.8,24 wins & 21 nominations.
tt0074695,Cross of Iron,1977,movie,False,True,False,False,German commander Captain Hauptmann Stransky (Maximilian Schell) places a squad in extreme danger after Sergeant Rolf Steiner (James Coburn) refuses to lie for him.,7.5,2 wins.
tt0962826,Black Lagoon,2006,series,False,True,False,True,"A Japanese businessman, captured by modern-day pirates, is written off and left for dead by his company. Tired of the corporate life, he opts to stick with the mercenaries that kidnapped him, becoming part of their gang.",8.0,N/A
tt1210042,Brooklyn's Finest,2009,movie,False,True,False,False,Three unconnected Brooklyn cops wind up at the same deadly location after enduring vastly different career paths.,6.7,1 win & 10 nominations.
tt0279113,The Good Girl,2002,movie,False,True,False,False,A discount store clerk strikes up an affair with a stock boy who considers himself the incarnation of Holden Caulfield.,6.4,5 wins & 16 nominations.
tt0032599,His Girl Friday,1940,movie,False,True,False,False,A newspaper editor uses every trick in the book to keep his ace reporter ex-wife from remarrying.,7.9,2 wins.
tt0099740,Hardware,1990,movie,False,True,False,False,"The head of a cyborg reactivates, rebuilds itself, and goes on a violent rampage in a space marine's girlfriend's apartment.",6.0,3 wins & 3 nominations.
tt1872818,Liberal Arts,2012,movie,False,True,False,False,"When 30-something Jesse returns to his alma mater for a professor's retirement party, he falls for Zibby, a college student, and is faced with a powerful attraction that springs up between them.",6.7,7 nominations.
tt4781612,Imperium,2016,movie,False,True,False,False,"A young FBI agent, eager to prove himself in the field, goes undercover as a white supremacist.",6.5,N/A
tt0120731,The Legend of 1900,1998,movie,False,True,False,False,"A baby boy, discovered in 1900 on an ocean liner, grows into a musical prodigy, never setting foot on land.",8.1,Won 1 Golden Globe. Another 21 wins & 10 nominations.
tt0426459,Feast,2005,movie,False,True,False,False,Patrons locked inside a bar are forced to fight monsters.,6.3,1 win.
tt1172994,The House of the Devil,2009,movie,False,True,False,False,"In 1983, financially struggling college student Samantha Hughes takes a strange babysitting job that coincides with a full lunar eclipse. She slowly realizes her clients harbor a terrifying secret, putting her life in mortal danger.",6.4,3 wins & 6 nominations.
tt0344510,A Very Long Engagement,2004,movie,False,True,False,False,"Tells the story of a young woman's relentless search for her fiancé, who has disappeared from the trenches of the Somme during World War One.",7.6,Nominated for 2 Oscars. Another 17 wins & 33 nominations.
tt0108525,Wayne's World 2,1993,movie,False,True,False,False,The inseparable duo try to organize a rock concert while Wayne must fend off a record producer who has an eye for his girlfriend.,6.2,3 nominations.
tt0151568,Topsy-Turvy,1999,movie,False,True,False,True,"Set in the 1880s, the story of how, during a creative dry spell, the partnership of the legendary musical/theatrical writers Gilbert and Sullivan almost dissolves, before they turn it all around and write the Mikado.",7.3,Won 2 Oscars. Another 11 wins & 28 nominations.
tt0256009,The Devil's Backbone,2001,movie,False,True,True,False,"After Carlos - a 12-year-old whose father has died in the Spanish Civil War - arrives at an ominous boys' orphanage, he discovers the school is haunted and has many dark secrets which he must uncover.",7.4,6 wins & 11 nominations.
tt1788391,Kill List,2011,movie,False,True,False,False,"Nearly a year after a botched job, a hitman takes a new assignment with the promise of a big payoff for three killings. What starts off as an easy task soon unravels, sending the killer into the heart of darkness.",6.4,3 wins & 18 nominations.
tt0259153,Rose Red,2002,series,False,True,False,False,A group of people with psychic powers are invited to spend the night in a haunted house.,6.8,Nominated for 1 Primetime Emmy. Another 6 nominations.
tt0238112,Captain Corelli's Mandolin,2001,movie,False,True,False,False,"When a fisherman leaves to fight with the Greek army during World War II, his fiancée falls in love with the local Italian commander.",5.9,2 wins & 5 nominations.
tt1535616,The Divide,2011,movie,False,True,False,True,"Survivors of a nuclear attack are grouped together for days in the basement of their apartment building, where fear and dwindling supplies wear away at their dynamic.",5.8,1 win & 5 nominations.
tt0113537,Kicking and Screaming,1995,movie,False,True,False,False,"A bunch of guys hang around their college for months after graduation, continuing a life much like the one before graduation.",6.8,2 nominations.
tt0441909,Volver,2006,movie,False,True,False,False,"After her death, a mother returns to her home town in order to fix the situations she couldn't resolve during her life.",7.6,Nominated for 1 Oscar. Another 61 wins & 92 nominations.
tt0084777,Tenebrae,1982,movie,False,True,False,False,An American writer in Rome is stalked by a serial killer bent on harassing him while killing all people associated with his work on his latest book.,7.1,N/A
tt0040525,The Lady from Shanghai,1947,movie,False,True,True,False,"Fascinated by gorgeous Mrs. Bannister, seaman Michael O'Hara joins a bizarre yachting cruise, and ends up mired in a complex murder plot.",7.6,1 win.
tt0074292,The Cassandra Crossing,1976,movie,False,True,False,True,Passengers on a European train have been exposed to a deadly disease. Nobody will let them off the train. So what happens next?,6.4,N/A
tt0042593,In a Lonely Place,1950,movie,False,True,False,False,"A potentially violent screenwriter is a murder suspect until his lovely neighbor clears him. However, she soon starts to have her doubts.",8.0,1 win.
tt0073240,The Killer Elite,1975,movie,False,True,False,False,"Mike Locke, who works for a private security firm affiliated with the C.I.A., is betrayed by his partner and left apparently crippled for life.",6.0,N/A
tt0307987,Bad Santa,2003,movie,False,True,False,False,A miserable conman and his partner pose as Santa and his Little Helper to rob department stores on Christmas Eve. But they run into problems when the conman befriends a troubled kid.,7.0,Nominated for 1 Golden Globe. Another 1 win & 11 nominations.
tt0067525,The Omega Man,1971,movie,False,True,False,False,"Lone survivor, doctor Robert Neville, struggles to create a cure for the plague that wiped out most of the human race while fighting The Family, a savage luddite death cult formed by the zombie-like infected to erase the past.",6.5,1 nomination.
tt0274309,24 Hour Party People,2002,movie,False,True,False,False,"In 1976, Tony Wilson sets up Factory Records and brings Manchester's music to the world.",7.3,1 win & 13 nominations.
tt0064816,The Swimming Pool,1969,movie,False,True,False,True,"Lovers Marianne and Jean-Paul spend their vacation in a villa on the French Riviera near St-Tropez. Marianne invites her former lover, Harry, and his teenage daughter to stay. Tension rises between them, especially when Jean-Paul seduces Penelope.",7.0,N/A
tt0087909,Phenomena,1985,movie,False,True,False,False,"A young girl, with an amazing ability to communicate with insects, is transferred to an exclusive Swiss boarding school, where her unusual capability might help solve a string of murders.",6.8,1 nomination.
tt2170593,St. Vincent,2014,movie,False,True,False,False,"A young boy whose parents have just divorced finds an unlikely friend and mentor in the misanthropic, bawdy, hedonistic war veteran who lives next door.",7.2,Nominated for 2 Golden Globes. Another 6 wins & 21 nominations.
tt0078908,The Brood,1979,movie,False,True,False,False,"A man tries to uncover an unconventional psychologist's therapy techniques on his institutionalized wife, amidst a series of brutal murders.",6.9,1 win & 5 nominations.
tt3458510,Dude,2018,movie,False,True,False,False,A group of teenage girlfriends deal with their impending graduation from high school.,5.1,N/A
tt3567666,Stratton,2017,movie,False,True,False,False,A British Special Boat Service commando tracks down an international terrorist cell.,4.8,N/A
tt0114852,Village of the Damned,1995,movie,False,True,False,False,A small town's women give birth to unfriendly alien children posing as humans.,5.7,2 nominations.
tt0052077,Plan 9 from Outer Space,1959,movie,False,True,False,False,"Evil aliens attack Earth and set their terrible ""Plan 9"" into action. As the aliens resurrect the dead of the Earth, the lives of the living are in danger.",4.0,N/A
tt0082869,Outland,1981,movie,False,True,False,False,"A federal marshal stationed at a mining colony on the Jupiter moon of Io, uncovers a drug-smuggling conspiracy. He gets no help from the workers or authorities when he finds himself marked for murder.",6.6,Nominated for 1 Oscar. Another 1 win & 6 nominations.
tt0104573,Juice,1992,movie,False,True,False,False,"Four inner-city teenagers get caught up in the pursuit of power and happiness, which they refer to as ""the juice"".",7.1,1 nomination.
tt0297884,Far from Heaven,2002,movie,False,True,False,False,"In 1950s Connecticut, a housewife faces a marital crisis and mounting racial tensions in the outside world.",7.3,Nominated for 4 Oscars. Another 102 wins & 91 nominations.
tt0185133,Yu Yu Hakusho: Ghost Files,1992–1995,series,False,True,False,False,"One day, 14-year-old Yusuke Urameshi suddenly finds himself dead, having died pushing a child out of the way of oncoming traffic. Since he has such a bad personality, even the Spirit World ...",8.4,N/A
tt2718440,Moonwalkers,2015,movie,False,True,False,True,"After failing to locate the legendary Stanley Kubrick, an unstable CIA agent must instead team up with a seedy rock band manager to develop the biggest con of all time-staging the moon landing.",6.1,N/A
tt0283877,American Psycho II: All American Girl,2002,movie,False,True,False,False,A girl named Rachael Newman has developed a taste for murder and will stop at nothing to become a college professor's assistant.,3.8,N/A
tt0103956,Child's Play 3,1991,movie,False,True,False,True,"Chucky returns for revenge against Andy, the young boy who defeated him, and now a teenager living in a military academy.",5.1,1 win & 3 nominations.
tt3525168,Dead in a Week Or Your Money Back,2018,movie,False,True,False,False,"After his ninth unsuccessful attempt on his own life, a young man outsources his suicide to an ageing assassin. ""If you're serious about ending it, you need professional help""",6.2,1 nomination.
tt0099762,Henry & June,1990,movie,False,True,False,False,"In 1931 Paris, Anais Nin meets Henry Miller and his wife June. Intrigued by them both, she begins expanding her sexual horizons with her husband Hugo as well as with Henry and others. June ...",6.3,Nominated for 1 Oscar. Another 1 win & 3 nominations.
tt1235166,A Prophet,2009,movie,False,True,False,False,A young Arab man is sent to a French prison.,7.9,Nominated for 1 Oscar. Another 52 wins & 54 nominations.
tt0366627,The Jacket,2005,movie,False,True,False,False,"A Gulf war veteran is wrongly sent to a mental institution for insane criminals, where he becomes the object of a doctor's experiments, and his life is completely affected by them.",7.1,1 win & 2 nominations.
tt0077294,Capricorn One,1977,movie,False,True,False,True,"A NASA Mars mission won't work, and its funding is endangered, so they decide to fake it just this once. But then they have to keep the secret.",6.9,5 nominations.
tt0310775,Sympathy for Mr. Vengeance,2002,movie,False,True,True,False,"A recently laid off factory worker kidnaps his former boss' friend's daughter, hoping to use the ransom money to pay for his sister's kidney transplant.",7.6,7 wins & 2 nominations.
tt0424880,Candy,2006,movie,False,True,False,False,"A poet falls in love with an art student who gravitates to his bohemian lifestyle -- and his love of heroin. Hooked as much on one another as they are on the drug, their relationship alternates between states of oblivion, self-destruction, and despair.",7.2,6 wins & 17 nominations.
tt0473308,Waitress,2007,movie,False,True,False,False,"Jenna is a pregnant, unhappily married waitress in the deep south. She meets a newcomer to her town and falls into an unlikely relationship as a last attempt at happiness.",7.0,6 wins & 16 nominations.
tt0375173,Alfie,2004,movie,False,True,True,False,A cockney womanizer learns the hard way about the dangers of his actions.,6.2,Won 1 Golden Globe. Another 6 wins & 8 nominations.
tt0068675,Hannie Caulder,1971,movie,False,True,False,False,"After she is raped and her husband murdered, a woman hires a bounty hunter to instruct her in the use of a gun so she can get her revenge on the three outlaws responsible.",6.4,N/A
tt0913445,YPF,2007,movie,False,True,False,False,"On a Tuesday night, five couples have separate sexual adventures.",6.2,5 wins & 2 nominations.
tt0097770,Lock Up,1989,movie,False,True,False,True,"With only six months left of his sentence, inmate Frank Leone is transferred from a minimum security prison to a maximum security prison by a vindictive warden.",6.4,3 nominations.
tt0085862,Lone Wolf McQuade,1983,movie,False,True,False,True,"After helping the local police with some horse thieves, a Texas Ranger aims at a drug lord with arms trade as well. They're interested in the same woman and they're both into martial arts.",6.4,N/A
tt0472198,Notorious,2009,movie,False,True,False,True,"The life and death story of The Notorious B.I.G. (a.k.a. Christopher Wallace), who came straight out of Brooklyn to take the world of rap music by storm.",6.7,9 nominations.
tt0243255,Fat Girl,2001,movie,False,True,False,False,Two sisters confront their sexual attitudes and experiences while on a family holiday.,6.5,4 wins & 3 nominations.
tt0821642,The Soloist,2009,movie,False,True,False,False,A newspaper journalist discovers a homeless musical genius and tries to improve his situation.,6.7,1 win & 3 nominations.
tt6902696,Gloria Bell,2018,movie,False,True,False,False,A free-spirited woman in her 50s seeks out love at L.A. dance clubs.,6.3,5 nominations.
tt0202677,The Way of the Gun,2000,movie,False,True,False,False,Two criminal drifters without sympathy get more than they bargained for after kidnapping and holding for ransom the surrogate mother of a powerful and shady man.,6.7,N/A
tt0106307,Arizona Dream,1993,movie,False,True,True,False,A young New Yorker goes to Arizona where he finds freedom to both love and dream.,7.3,4 wins & 1 nomination.
tt1714208,The Woman,2011,movie,False,True,False,False,"When a successful country lawyer captures and attempts to ""civilize"" the last remaining member of a violent clan that has roamed the Northeast coast for decades, he puts the lives of his family in jeopardy.",6.0,12 wins & 4 nominations.
tt7464188,In Fabric,2018,movie,False,True,False,False,"In Fabric is a haunting ghost story set against the backdrop of a busy winter sales period in a department store and follows the life of a cursed dress as it passes from person to person, with devastating consequences..",6.3,11 wins & 30 nominations.
tt0097438,Gleaming the Cube,1989,movie,False,True,False,False,A young avid skateboarder uncovers a government conspiracy while investigating his adoptive brother's mysterious death.,6.3,N/A
tt0208988,Get Carter,2000,movie,False,True,False,False,A Las Vegas mob enforcer travels back to his hometown to investigate his brother's mysterious death.,5.2,7 nominations.
tt0091828,Raw Deal,1986,movie,False,True,False,True,A former FBI agent turned small-town sheriff agrees to help the FBI chief infiltrate the Chicago mafia when the FBI chief's son is killed by them.,5.6,N/A
tt0185014,Wonder Boys,2000,movie,False,True,False,False,"An English Professor tries to deal with his wife leaving him, the arrival of his editor who has been waiting for his book for seven years, and the various problems that his friends and associates involve him in.",7.3,Won 1 Oscar. Another 20 wins & 46 nominations.
tt0086998,Breakin',1984,movie,False,True,False,True,A struggling young jazz dancer meets up with two break-dancers. Together they become the sensation of the street crowds.,5.8,1 nomination.
tt0340377,The Station Agent,2003,movie,False,True,False,False,"When his only friend dies, a man born with dwarfism moves to rural New Jersey to live a life of solitude, only to meet a chatty hot dog vendor and a woman dealing with her own personal loss.",7.6,Won 1 BAFTA Film Award. Another 28 wins & 31 nominations.
tt1547234,Premium Rush,2012,movie,False,True,False,False,"In Manhattan, a bike messenger picks up an envelope that attracts the interest of a dirty cop, who pursues the cyclist throughout the city.",6.5,1 win & 4 nominations.
tt5893264,Based on a True Story,2017,movie,False,True,False,False,"A writer goes through a tough period after the release of her latest book, as she gets involved with an obsessive admirer.",5.7,1 win & 1 nomination.
tt0066319,Ryan's Daughter,1970,movie,False,True,False,False,"Set in the wake of the 1916 Easter Rising, a married woman in a small Irish village has an affair with a troubled British officer.",7.4,Won 2 Oscars. Another 7 wins & 21 nominations.
tt0043338,Ace in the Hole,1951,movie,False,True,False,True,"A frustrated former big-city journalist now stuck working for an Albuquerque newspaper exploits a story about a man trapped in a cave to rekindle his career, but the situation quickly escalates into an out-of-control circus.",8.1,Nominated for 1 Oscar. Another 4 wins & 2 nominations.
tt5016946,Handsome Devil,2016,movie,False,True,False,False,Ned and Conor are forced to share a bedroom at their boarding school. The loner and the star athlete at this rugby-mad school form an unlikely friendship until it's tested by the authorities.,7.1,5 wins & 8 nominations.
tt5135336,The Method,2015–,series,False,True,False,False,"The main character is an extraordinary and mysterious person, at the same time, he (Rodion Meglin) is an outstanding inspector. Rodion is used to work alone in order to keep the secrecy of ...",7.4,4 wins & 9 nominations.
tt1226774,In the Loop,2009,movie,False,True,False,False,A political satire about a group of skeptical American and British operatives attempting to prevent a war between two countries.,7.4,Nominated for 1 Oscar. Another 16 wins & 42 nominations.
tt1175491,W.,2008,movie,False,True,False,True,A chronicle of the life and Presidency of George W. Bush.,6.3,1 win & 8 nominations.
tt1045670,Happy-Go-Lucky,2008,movie,False,True,False,False,"A look at a few chapters in the life of Poppy, a cheery, colorful, North London schoolteacher whose optimism tends to exasperate those around her.",7.0,Nominated for 1 Oscar. Another 39 wins & 62 nominations.
tt0460989,The Wind that Shakes the Barley,2006,movie,False,True,False,False,"Against the backdrop of the Irish War of Independence, two brothers fight a guerrilla war against British forces.",7.5,7 wins & 23 nominations.
tt0806203,Carriers,2009,movie,False,True,False,False,"As a lethal virus spreads globally, four friends seek a reputed plague-free haven. But while avoiding the infected, the travelers turn on one another.",6.0,1 nomination.
tt0117631,Shine,1996,movie,False,True,False,True,"Pianist David Helfgott, driven by his father and teachers, has a breakdown. Years later he returns to the piano, to popular if not critical acclaim.",7.7,Won 1 Oscar. Another 45 wins & 51 nominations.
tt0081070,The Long Good Friday,1980,movie,False,True,False,True,"An up-and-coming gangster is tested by the insurgence of an unknown, very powerful threat.",7.6,Nominated for 1 BAFTA Film Award. Another 2 wins & 1 nomination.
tt6671244,Wij,2018,movie,False,True,False,False,"Eight teens - four guys and four girls - are the best of friends. One summer, out of boredom they experiment with all manner of new means to entertain themselves. This degenerates into some extreme behaviour and will lead to tragedy.",5.7,3 wins & 4 nominations.
tt0056059,Hatari!,1962,movie,False,True,False,False,A group of men trap wild animals in Africa and sell them to zoos before the arrival of a female wildlife photographer threatens to change their ways.,7.2,Nominated for 1 Oscar. Another 2 nominations.
tt1343097,The Girl Who Kicked the Hornet's Nest,2009,movie,False,True,False,False,"Lisbeth is recovering in a hospital and awaiting trial for three murders when she is released. Mikael must prove her innocence, but Lisbeth must be willing to share the details of her sordid experiences with the court.",7.3,1 win & 3 nominations.
tt0118604,An American Werewolf in Paris,1997,movie,False,True,False,False,An American man unwittingly gets involved with French werewolves who have developed a serum allowing them to transform at will.,5.1,3 wins & 1 nomination.
tt0093146,Hard Ticket to Hawaii,1987,movie,False,True,False,False,"In Hawaii, an undercover DEA agent and her civilian friend stumble upon a drug trafficking operation, and have to enlist the help of all their colleagues/friends to go after the vicious drug kingpin.",4.8,N/A
tt0052918,Imitation of Life,1959,movie,False,True,False,False,"An aspiring actress befriends a black widow, but trouble arises when the latter is rejected by her daughter, who tries to pass for white.",7.9,Nominated for 2 Oscars. Another 4 wins & 5 nominations.
tt1758595,Diana,2013,movie,False,True,False,False,"During the last two years of her life, Princess Diana embarks on a final rite of passage: a secret love affair with Pakistani heart surgeon Hasnat Khan.",5.5,2 wins & 2 nominations.
tt6768578,Dogman,2018,movie,False,True,False,False,"A timid dog groomer living in a poor suburb sells cocaine on the side and stays out of trouble, while trying to deal with his unstable, violent acquaintance who is a menace to the whole neighborhood.",7.2,Nominated for 1 BAFTA Film Award. Another 39 wins & 29 nominations.
tt8535968,System Crasher,2019,movie,False,True,False,False,"On her wild quest for love, 9-year-old Benni's untamed energy drives everyone around her to despair.",7.8,27 wins & 23 nominations.
tt1063669,The Wave,2008,movie,False,True,False,False,A high school teacher's experiment to demonstrate to his students what life is like under a dictatorship spins horribly out of control when he forms a social unit with a life of its own.,7.6,9 wins & 8 nominations.
tt0446755,The Painted Veil,2006,movie,False,True,False,False,"A British medical doctor fights a cholera epidemic in a small Chinese village, while being trapped at home in a loveless marriage to an unfaithful wife.",7.5,Won 1 Golden Globe. Another 10 wins & 13 nominations.
tt5859238,Lucky,2017,movie,False,True,False,False,Lucky follows the spiritual journey of a 90-year-old atheist and the quirky characters that inhabit his off the map desert town.,7.3,13 wins & 18 nominations.
tt0090190,The Toxic Avenger,1984,movie,False,True,False,True,Tromaville has a monstrous new hero. The Toxic Avenger is born when meek mop boy Melvin falls into a vat of toxic waste. Now evildoers will have a lot to lose.,6.3,1 nomination.
tt0071910,The Night Porter,1974,movie,False,True,False,False,"After a chance meeting at a hotel in 1957, Holocaust survivor Lucia and Nazi officer Max, who tortured her, resume their sadomasochistic relationship.",6.7,2 nominations.
tt1270262,The Devil's Double,2011,movie,False,True,False,True,A chilling vision of the House of Saddam Hussein comes to life through the eyes of the man who was forced to become the double of Hussein's sadistic son.,7.1,4 nominations.
tt0219822,Human Nature,2001,movie,False,True,False,False,"A woman is in love with a man in love with another woman, and all three have designs on a young man raised as an ape.",6.4,2 wins & 2 nominations.
tt0103905,Man Bites Dog,1992,movie,False,True,False,False,A film crew follows a ruthless thief and heartless killer as he goes about his daily routine. But complications set in when the film crew lose their objectivity and begin lending a hand.,7.5,6 wins & 5 nominations.
tt0217630,Loser,2000,movie,False,True,False,False,"A college student, branded a loser by his roommates and booted from the dorm, falls in love with a coed who has eyes for their condescending professor.",5.3,1 nomination.
tt8185182,Long Day's Journey Into Night,2018,movie,False,True,False,False,"A man went back to Guizhou, found the tracks of a mysterious woman. He recalls the summer he spent with her twenty years ago.",7.2,15 wins & 39 nominations.
tt0090837,Chopping Mall,1986,movie,False,True,False,False,"A group of young shopping mall employees stay behind for a late night party in one of the stores. When the mall goes on lock-down before they can get out, the robot security system malfunctions, and goes on a killing spree.",5.6,N/A
tt1031280,Splinter,2008,movie,False,True,False,False,"Trapped in an isolated gas station by a voracious Splinter parasite that transforms its still-living victims into deadly hosts, a young couple and an escaped convict must find a way to work together to survive this primal terror.",6.1,7 wins & 1 nomination.
tt6386748,Birds of Passage,2018,movie,False,True,False,False,"During the marijuana bonanza, a violent decade that saw the origins of drug trafficking in Colombia, Rapayet and his indigenous family get involved in a war to control the business that ends up destroying their lives and their culture.",7.5,32 wins & 37 nominations.
tt6628102,The Wild Pear Tree,2018,movie,False,True,False,False,"An unpublished writer returns to his hometown after graduating, where he seeks sponsors to publish his book while dealing with his father's deteriorating indulgence into gambling.",8.1,10 wins & 13 nominations.
tt0096244,Tequila Sunrise,1988,movie,False,True,False,False,"A former L.A. drug dealer tries to go straight but his past and his underworld connections bring him into the focus of the DEA, the Mexican feds and the Mexican drug cartels.",6.1,Nominated for 1 Oscar. Another 2 wins & 2 nominations.
